"1","admins",NULL,"Users of this group can do everything: Read, Write and Administrative actions.","21","1365","87381","85","85","21","1431655765","5","5","5","5","5","5","5","5","5","325","325","325","5461","325","5461","5461","5461","5461","5461","1365","1365","2019-04-12 22:11:51","0000-00-00 00:00:00"
"2","readonly",NULL,"Users of this group can only read informations, use tools, and don't have access to administrative tools.","42","2730","174762","154","170","42","-1516939607","9","9","9","9","9","9","9","9","9","649","649","649","1705","649","1705","1705","1705","1705","1705","681","1366","2019-04-12 22:11:51","0000-00-00 00:00:00"
"3","users",NULL,"Users of this group, can edit part informations, create new ones, etc. but are not allowed to use administrative tools. (But can read current configuration, and see Server status)","42","2730","109226","89","105","41","1431655765","5","5","5","5","5","5","5","5","5","325","325","325","5461","325","5461","5461","5461","5461","5461","1365","1365","2019-04-12 22:11:51","0000-00-00 00:00:00"
"dbVersion","26"
"2","2019-04-12 22:11:56","1","4","10","0","0","{""o"":0,""n"":26,""s"":true}"
"3","2019-04-12 22:12:08","1","4","3","1","1","{""p"":""System->Database: Display status (system_database.php)""}"
"4","2019-04-12 22:12:20","2","6","1","2","1","{""i"":""62.59.57.0""}"
"5","2019-04-12 22:13:12","2","5","6","3","1","[]"
"6","2019-04-12 22:13:28","2","5","5","3","1","{""n"":""pappavis""}"
"7","2019-04-12 22:13:47","2","5","6","4","1","[]"
"8","2019-04-12 22:14:06","2","5","7","4","1","{""m"":null}"
"9","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"10","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"11","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"12","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"13","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"14","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"15","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"16","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"17","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"18","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"19","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"20","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"21","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"22","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"23","2019-04-12 22:14:07","2","5","7","4","1","{""m"":null}"
"24","2019-04-12 22:14:18","2","5","7","4","1","{""m"":null}"
"25","2019-04-12 22:15:11","2","5","7","4","1","{""m"":null}"
"26","2019-04-12 22:15:11","2","5","7","4","1","{""m"":null}"
"27","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"28","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"29","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"30","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"31","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"32","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"33","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"34","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"35","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"36","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"37","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"38","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"39","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"40","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"41","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"42","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"43","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"44","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"45","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"46","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"47","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"48","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"49","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"50","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"51","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"52","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"53","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"54","2019-04-12 22:15:12","2","5","7","4","1","{""m"":null}"
"55","2019-04-12 22:15:23","2","5","7","4","1","{""m"":null}"
"56","2019-04-12 22:17:57","2","6","6","1","4","[]"
"57","2019-04-12 22:18:34","2","6","6","2","4","[]"
"58","2019-04-12 22:20:00","2","6","6","3","4","[]"
"59","2019-04-12 22:20:44","2","6","6","4","4","[]"
"60","2019-04-12 22:21:21","2","6","6","5","4","[]"
"61","2019-04-12 22:22:17","2","6","6","6","4","[]"
"62","2019-04-12 22:22:38","2","6","7","5","4","{""m"":null}"
"63","2019-04-12 22:23:15","2","6","6","7","4","[]"
"64","2019-04-12 22:23:25","2","6","7","7","4","{""m"":null}"
"65","2019-04-12 22:23:46","2","6","6","8","4","[]"
"66","2019-04-12 22:24:27","2","6","6","9","4","[]"
"67","2019-04-12 22:25:05","2","6","6","10","4","[]"
"68","2019-04-12 22:25:55","2","6","6","11","4","[]"
"69","2019-04-12 22:27:15","2","6","6","1","5","[]"
"70","2019-04-12 22:27:34","2","6","6","2","5","[]"
"71","2019-04-12 22:27:57","2","6","6","3","5","[]"
"72","2019-04-12 22:28:33","2","6","6","4","5","[]"
"73","2019-04-12 22:28:47","2","6","7","4","5","{""m"":null}"
"74","2019-04-12 22:29:00","2","6","6","5","5","[]"
"75","2019-04-12 22:29:46","2","6","6","6","5","[]"
"76","2019-04-12 22:30:28","2","6","6","7","5","[]"
"77","2019-04-12 22:30:43","2","6","6","8","5","[]"
"78","2019-04-12 22:31:43","2","6","6","1","12","[]"
"79","2019-04-12 22:31:59","2","6","6","2","12","[]"
"80","2019-04-12 22:32:11","2","6","6","1","9","[]"
"81","2019-04-12 22:33:05","2","6","6","12","4","[]"
"82","2019-04-12 22:33:57","2","6","6","13","4","[]"
"83","2019-04-12 22:34:10","2","6","6","14","4","[]"
"84","2019-04-12 22:34:33","2","6","6","15","4","[]"
"85","2019-04-12 22:35:57","2","6","6","1","11","[]"
"86","2019-04-12 22:36:15","2","6","6","2","11","[]"
"87","2019-04-12 22:36:15","2","6","6","3","11","[]"
"88","2019-04-12 22:36:15","2","6","6","4","11","[]"
"89","2019-04-12 22:36:41","2","6","5","2","11","{""n"":""Sensoren1""}"
"90","2019-04-12 22:36:46","2","6","5","3","11","{""n"":""Sensoren2""}"
"91","2019-04-12 22:36:50","2","6","5","4","11","{""n"":""Sensoren3""}"
"92","2019-04-12 22:37:09","2","6","6","5","11","[]"
"93","2019-04-12 22:38:12","2","6","6","6","11","[]"
"94","2019-04-12 22:38:12","2","6","6","7","11","[]"
"95","2019-04-12 22:38:12","2","6","6","8","11","[]"
"96","2019-04-12 22:38:38","2","6","7","1","11","{""m"":null}"
"97","2019-04-12 22:38:54","2","6","7","1","11","{""m"":null}"
"98","2019-04-12 22:39:52","2","6","6","9","11","[]"
"99","2019-04-12 22:39:53","2","6","6","10","11","[]"
"100","2019-04-12 22:39:53","2","6","6","11","11","[]"
"101","2019-04-12 22:40:00","2","6","7","9","11","{""m"":null}"
"102","2019-04-12 22:40:09","2","6","7","10","11","{""m"":null}"
"103","2019-04-12 22:40:21","2","6","7","11","11","{""m"":null}"
"104","2019-04-12 22:41:01","2","6","6","12","11","[]"
"105","2019-04-12 22:41:01","2","6","6","13","11","[]"
"106","2019-04-12 22:41:01","2","6","6","14","11","[]"
"107","2019-04-12 22:41:08","2","6","5","12","11","{""n"":""MCUs1""}"
"108","2019-04-12 22:41:12","2","6","5","14","11","{""n"":""MCUs3""}"
"109","2019-04-12 22:41:18","2","6","7","13","11","{""m"":null}"
"110","2019-04-12 22:42:02","2","6","6","15","11","[]"
"111","2019-04-12 22:42:36","2","6","6","16","11","[]"
"112","2019-04-12 22:42:58","2","6","6","17","11","[]"
"113","2019-04-12 22:43:33","2","6","6","18","11","[]"
"114","2019-04-12 22:44:09","2","6","6","19","11","[]"
"115","2019-04-12 22:44:39","2","6","6","20","11","[]"
"116","2019-04-12 22:45:33","2","6","6","21","11","[]"
"117","2019-04-12 22:46:49","2","6","6","1","10","{""i"":""15""}"
"118","2019-04-12 22:47:34","2","6","6","16","4","[]"
"119","2019-04-12 22:48:09","2","6","6","17","4","[]"
"120","2019-04-12 22:48:30","2","6","6","18","4","[]"
"121","2019-04-12 22:49:07","2","6","6","19","4","[]"
"122","2019-04-12 22:49:26","2","6","6","20","4","[]"
"123","2019-04-12 22:53:15","2","6","6","2","10","{""i"":""17""}"
"124","2019-04-12 22:56:19","2","6","6","3","10","{""i"":""1""}"
"125","2019-04-12 22:57:05","2","6","6","4","10","{""i"":""1""}"
"126","2019-04-12 22:58:50","2","5","8","0","0",""""""
"127","2019-04-12 23:01:43","2","3","4","0","0","{""m"":""Argument 5 passed to PartDB\\Category::add() must be of the type integer, null given, called in \/var\/www\/html\/support\/part-db\/inc\/lib.import.php on line 596"",""f"":""\/var\/www\/html\/support\/part-db\/lib\/Category.php"",""l"":556,""t"":""TypeError""}"
"128","2019-04-12 23:01:55","2","3","4","0","0","{""m"":""Argument 5 passed to PartDB\\Category::add() must be of the type integer, null given, called in \/var\/www\/html\/support\/part-db\/inc\/lib.import.php on line 596"",""f"":""\/var\/www\/html\/support\/part-db\/lib\/Category.php"",""l"":556,""t"":""TypeError""}"
"129","2019-04-12 23:02:07","2","3","4","0","0","{""m"":""Argument 5 passed to PartDB\\Category::add() must be of the type integer, null given, called in \/var\/www\/html\/support\/part-db\/inc\/lib.import.php on line 596"",""f"":""\/var\/www\/html\/support\/part-db\/lib\/Category.php"",""l"":556,""t"":""TypeError""}"
"130","2019-04-12 23:03:38","2","3","4","0","0","{""m"":""Argument 5 passed to PartDB\\Category::add() must be of the type integer, null given, called in \/var\/www\/html\/support\/part-db\/inc\/lib.import.php on line 596"",""f"":""\/var\/www\/html\/support\/part-db\/lib\/Category.php"",""l"":556,""t"":""TypeError""}"
"131","2019-04-12 23:04:56","2","6","6","21","4","[]"
"132","2019-04-12 23:05:22","2","3","4","0","0","{""m"":""Argument 5 passed to PartDB\\Category::add() must be of the type integer, null given, called in \/var\/www\/html\/support\/part-db\/inc\/lib.import.php on line 596"",""f"":""\/var\/www\/html\/support\/part-db\/lib\/Category.php"",""l"":556,""t"":""TypeError""}"
"133","2019-04-12 23:09:01","2","6","6","5","10","{""i"":""12""}"
"134","2019-04-12 23:10:52","2","6","6","6","10","{""i"":""15""}"
"135","2019-04-12 23:12:17","2","6","6","9","5","[]"
"136","2019-04-12 23:12:59","2","6","6","10","5","[]"
"137","2019-04-12 23:14:01","2","6","6","11","5","[]"
"138","2019-04-12 23:14:29","2","6","6","12","5","[]"
"139","2019-04-12 23:15:05","2","6","6","13","5","[]"
"140","2019-04-12 23:16:29","2","6","6","7","10","{""i"":""3""}"
"141","2019-04-12 23:23:48","2","6","6","8","10","{""i"":""0""}"
"142","2019-04-12 23:24:18","2","6","7","8","10","{""m"":""""}"
"143","2019-04-12 23:26:41","2","6","6","1","7","[]"
"144","2019-04-12 23:26:46","2","6","6","9","10","{""i"":""2""}"
"145","2019-04-12 23:27:17","2","6","7","9","10","{""m"":""""}"
"146","2019-04-12 23:27:17","2","6","7","9","10","{""m"":""""}"
"147","2019-04-12 23:27:53","2","6","6","22","4","[]"
"148","2019-04-12 23:28:20","2","6","6","23","4","[]"
"149","2019-04-12 23:28:53","2","6","6","24","4","[]"
"150","2019-04-12 23:29:06","2","6","6","25","4","[]"
"151","2019-04-12 23:29:28","2","6","6","26","4","[]"
"152","2019-04-12 23:29:42","2","6","6","27","4","[]"
"153","2019-04-12 23:30:48","2","6","6","28","4","[]"
"154","2019-04-12 23:31:10","2","6","6","29","4","[]"
"155","2019-04-12 23:39:22","2","6","6","14","5","[]"
"156","2019-04-12 23:40:06","2","6","6","15","5","[]"
"157","2019-04-12 23:40:13","2","6","6","16","5","[]"
"158","2019-04-12 23:40:21","2","6","7","16","5","{""m"":null}"
"159","2019-04-12 23:40:27","2","6","7","15","5","{""m"":null}"
"160","2019-04-12 23:41:02","2","6","6","17","5","[]"
"161","2019-04-12 23:41:14","2","6","7","17","5","{""m"":null}"
"162","2019-04-12 23:41:27","2","6","6","18","5","[]"
"163","2019-04-12 23:41:57","2","6","7","5","5","{""m"":null}"
"164","2019-04-12 23:42:03","2","6","7","1","5","{""m"":null}"
"165","2019-04-12 23:42:23","2","6","7","13","5","{""m"":null}"
"166","2019-04-12 23:42:31","2","6","7","13","5","{""m"":null}"
"167","2019-04-12 23:43:00","2","6","6","19","5","[]"
"168","2019-04-12 23:43:52","2","6","6","30","4","[]"
"169","2019-04-12 23:44:14","2","6","6","31","4","[]"
"170","2019-04-12 23:44:28","2","6","6","32","4","[]"
"171","2019-04-12 23:45:40","2","6","6","10","10","{""i"":""32""}"
"172","2019-04-12 23:47:01","2","6","6","11","10","{""i"":""0""}"
"173","2019-04-12 23:48:41","2","6","7","5","5","{""m"":null}"
"174","2019-04-12 23:48:55","2","6","7","4","5","{""m"":null}"
"175","2019-04-12 23:50:33","2","6","6","12","10","{""i"":""5""}"
"176","2019-04-12 23:50:54","2","6","6","33","4","[]"
"177","2019-04-12 23:51:15","2","6","6","34","4","[]"
"178","2019-04-12 23:51:38","2","6","7","34","4","{""m"":null}"
"179","2019-04-12 23:51:55","2","6","6","35","4","[]"
"180","2019-04-12 23:53:15","2","6","6","36","4","[]"
"181","2019-04-12 23:53:26","2","6","7","36","4","{""m"":null}"
"182","2019-04-12 23:53:46","2","6","6","37","4","[]"
"183","2019-04-12 23:54:32","2","6","6","13","10","{""i"":""3""}"
"184","2019-04-12 23:55:30","2","6","6","2","9","[]"
"185","2019-04-12 23:55:49","2","6","6","3","9","[]"
"186","2019-04-12 23:56:40","2","6","6","38","4","[]"
"187","2019-04-12 23:56:59","2","6","7","4","10","{""m"":""""}"
"188","2019-04-12 23:56:59","2","6","7","4","10","{""m"":""""}"
"189","2019-04-12 23:57:30","2","6","7","3","10","{""m"":""""}"
"190","2019-04-12 23:57:30","2","6","7","3","10","{""m"":""""}"
"191","2019-04-12 23:59:05","2","6","6","20","5","[]"
"192","2019-04-13 00:01:36","2","6","6","21","5","[]"
"193","2019-04-13 00:03:40","2","6","6","14","10","{""i"":""0""}"
"194","2019-04-13 00:06:14","2","6","6","15","10","{""i"":""20""}"
"195","2019-04-13 00:08:02","2","6","6","22","5","[]"
"196","2019-04-13 00:08:21","2","6","6","23","5","[]"
"197","2019-04-13 00:08:39","2","6","7","22","5","{""m"":null}"
"198","2019-04-13 00:09:12","2","6","6","24","5","[]"
"199","2019-04-13 00:09:31","2","6","7","23","5","{""m"":null}"
"200","2019-04-13 00:09:38","2","6","7","22","5","{""m"":null}"
"201","2019-04-13 00:10:09","2","6","7","3","5","{""m"":null}"
"202","2019-04-13 00:10:26","2","6","6","25","5","[]"
"203","2019-04-13 00:10:34","2","6","7","3","5","{""m"":null}"
"204","2019-04-13 00:10:49","2","6","6","26","5","[]"
"205","2019-04-13 00:13:52","2","6","6","16","10","{""i"":""12""}"
"206","2019-04-13 00:14:11","2","6","7","15","4","{""m"":null}"
"207","2019-04-13 00:14:16","2","6","7","14","4","{""m"":null}"
"208","2019-04-13 00:15:01","2","6","6","39","4","[]"
"209","2019-04-13 00:15:39","2","6","6","40","4","[]"
"210","2019-04-13 00:17:43","2","6","6","41","4","[]"
"211","2019-04-13 00:17:53","2","6","6","42","4","[]"
"212","2019-04-13 00:18:42","2","6","7","42","4","{""m"":null}"
"213","2019-04-13 00:18:50","2","6","7","41","4","{""m"":null}"
"214","2019-04-13 00:19:32","2","6","6","17","10","{""i"":""8""}"
"215","2019-04-13 00:21:31","2","6","6","18","10","{""i"":""10""}"
"216","2019-04-13 00:22:16","2","6","6","19","10","{""i"":""0""}"
"217","2019-04-13 00:23:04","2","6","6","20","10","{""i"":""5""}"
"218","2019-04-13 00:23:43","2","6","7","20","10","{""m"":""""}"
"219","2019-04-13 00:23:55","2","6","7","19","10","{""m"":""""}"
"220","2019-04-13 00:23:55","2","6","7","19","10","{""m"":""""}"
"221","2019-04-13 00:24:24","2","6","7","10","10","{""m"":""""}"
"222","2019-04-13 00:24:24","2","6","7","10","10","{""m"":""""}"
"223","2019-04-13 00:24:51","2","6","7","11","10","{""m"":null}"
"224","2019-04-13 00:24:51","2","6","7","11","10","{""m"":null}"
"225","2019-04-13 00:24:51","2","6","9","11","10","{""o"":0,""n"":8,""c"":""Part edited"",""p"":0}"
"226","2019-04-13 00:24:51","2","6","9","11","10","{""o"":0,""n"":8,""c"":""Part edited"",""p"":0}"
"227","2019-04-13 00:24:51","2","6","7","11","10","{""m"":""""}"
"228","2019-04-13 00:24:51","2","6","7","11","10","{""m"":""""}"
"229","2019-04-13 00:25:41","2","6","6","21","10","{""i"":""6""}"
"230","2019-04-13 00:27:20","2","6","6","22","10","{""i"":""4""}"
"231","2019-04-13 00:28:02","2","6","7","22","10","{""m"":""""}"
"232","2019-04-13 00:29:14","2","6","6","23","10","{""i"":""16""}"
"233","2019-04-13 00:29:39","2","6","6","4","9","[]"
"234","2019-04-13 00:30:04","2","6","7","23","10","{""m"":""""}"
"235","2019-04-13 00:30:04","2","6","7","23","10","{""m"":""""}"
"236","2019-04-13 00:31:06","2","6","6","24","10","{""i"":""0""}"
"237","2019-04-13 00:31:22","2","6","6","5","9","[]"
"238","2019-04-13 00:31:51","2","6","7","24","10","{""m"":""""}"
"239","2019-04-13 00:32:07","2","6","6","43","4","[]"
"240","2019-04-13 00:32:35","2","6","7","24","10","{""m"":""""}"
"241","2019-04-13 00:34:21","2","6","6","27","5","[]"
"242","2019-04-13 00:35:12","2","6","6","28","5","[]"
"243","2019-04-13 00:36:21","2","6","6","29","5","[]"
"244","2019-04-13 00:37:05","2","6","6","30","5","[]"
"245","2019-04-13 00:37:11","2","6","7","29","5","{""m"":null}"
"246","2019-04-13 00:37:16","2","6","7","11","5","{""m"":null}"
"247","2019-04-13 00:39:19","2","6","6","25","10","{""i"":""0""}"
"248","2019-04-13 00:39:38","2","6","6","6","9","[]"
"249","2019-04-13 00:40:32","2","6","6","26","10","{""i"":""20""}"
"250","2019-04-13 00:41:25","2","6","7","18","10","{""m"":""""}"
"251","2019-04-13 00:41:25","2","6","7","18","10","{""m"":""""}"
"252","2019-04-13 00:43:43","2","6","6","31","5","[]"
"253","2019-04-13 00:44:53","2","6","6","32","5","[]"
"254","2019-04-13 00:45:38","2","6","6","33","5","[]"
"255","2019-04-13 00:45:53","2","6","6","34","5","[]"
"256","2019-04-13 00:46:23","2","6","6","35","5","[]"
"257","2019-04-13 00:46:38","2","6","7","34","5","{""m"":null}"
"258","2019-04-13 00:47:20","2","6","6","44","4","[]"
"259","2019-04-13 00:49:27","2","6","6","27","10","{""i"":""1""}"
"260","2019-04-13 00:51:16","2","6","6","28","10","{""i"":""2""}"
"261","2019-04-13 00:52:04","2","6","6","29","10","{""i"":""0""}"
"262","2019-04-13 00:52:08","2","6","7","29","10","{""m"":null}"
"263","2019-04-13 00:52:08","2","6","9","29","10","{""o"":0,""n"":1,""c"":""Part edited"",""p"":0}"
"264","2019-04-13 00:52:53","2","6","6","30","10","{""i"":""1""}"
"265","2019-04-13 00:57:45","2","3","4","0","0","{""m"":""strpos() expects parameter 1 to be string, null given"",""f"":""\/var\/www\/html\/support\/part-db\/inc\/lib.php"",""l"":284,""t"":""TypeError""}"
"266","2019-04-13 00:58:27","2","3","4","0","0","{""m"":""strpos() expects parameter 1 to be string, null given"",""f"":""\/var\/www\/html\/support\/part-db\/inc\/lib.php"",""l"":284,""t"":""TypeError""}"
"267","2019-04-13 01:00:13","2","6","6","36","5","[]"
"268","2019-04-13 01:00:40","2","6","6","37","5","[]"
"269","2019-04-13 01:01:43","2","6","6","38","5","[]"
"270","2019-04-13 01:01:55","2","6","7","19","5","{""m"":null}"
"271","2019-04-13 01:02:06","2","6","7","12","5","{""m"":null}"
"272","2019-04-13 01:02:22","2","6","7","21","5","{""m"":null}"
"273","2019-04-13 08:56:30","4","6","1","4","1","{""i"":""62.59.57.0""}"
"274","2019-04-13 08:57:07","4","6","6","45","4","[]"
"275","2019-04-13 08:57:14","4","6","7","45","4","{""m"":null}"
"276","2019-04-13 08:57:24","4","6","7","33","4","{""m"":null}"
"277","2019-04-13 08:57:30","4","6","7","9","4","{""m"":null}"
"278","2019-04-13 08:57:36","4","6","7","2","4","{""m"":null}"
"279","2019-04-13 08:57:41","4","6","7","24","4","{""m"":null}"
"280","2019-04-13 08:57:52","4","6","7","3","4","{""m"":null}"
"281","2019-04-13 08:58:05","4","6","6","46","4","[]"
"282","2019-04-13 09:05:09","4","6","6","47","4","[]"
"283","2019-04-13 09:07:24","4","6","6","48","4","[]"
"284","2019-04-13 09:07:33","4","6","6","49","4","[]"
"285","2019-04-13 09:08:25","4","6","6","50","4","[]"
"286","2019-04-13 09:09:40","4","6","6","39","5","[]"
"287","2019-04-13 09:10:35","4","6","7","43","4","{""m"":null}"
"288","2019-04-13 09:10:41","4","6","7","6","4","{""m"":null}"
"289","2019-04-13 09:10:44","4","6","7","43","4","{""m"":null}"
"290","2019-04-13 09:10:50","4","6","7","5","4","{""m"":null}"
"291","2019-04-13 09:11:02","4","6","7","8","4","{""m"":null}"
"292","2019-04-13 09:11:08","4","6","7","22","4","{""m"":null}"
"293","2019-04-13 09:11:18","4","6","7","23","4","{""m"":null}"
"294","2019-04-13 09:11:31","4","6","7","7","4","{""m"":null}"
"295","2019-04-13 09:17:31","4","6","6","51","4","[]"
"296","2019-04-13 09:23:54","4","6","6","52","4","[]"
"297","2019-04-13 09:24:30","4","6","7","52","4","{""m"":null}"
"298","2019-04-13 09:25:07","4","6","6","53","4","[]"
"299","2019-04-13 09:29:24","4","6","6","54","4","[]"
"300","2019-04-13 09:38:27","4","6","6","55","4","[]"
"301","2019-04-13 09:38:39","4","6","6","56","4","[]"
"302","2019-04-13 09:38:48","4","6","7","55","4","{""m"":null}"
"303","2019-04-13 09:41:16","4","6","6","57","4","[]"
"304","2019-04-13 09:41:24","4","6","6","58","4","[]"
"305","2019-04-13 09:43:56","4","6","6","59","4","[]"
"306","2019-04-13 09:53:54","4","5","6","5","1","[]"
"307","2019-04-13 09:53:54","4","5","7","5","1","{""m"":null}"
"308","2019-04-13 09:54:16","4","5","7","5","1","{""m"":null}"
"309","2019-04-13 09:56:39","4","5","7","4","1","{""m"":null}"
"310","2019-04-13 09:56:50","4","6","2","4","1","{""i"":""62.59.57.0""}"
"311","2019-04-13 09:56:54","4","6","1","4","1","{""i"":""62.59.57.0""}"
"312","2019-04-13 09:58:49","4","6","7","22","10","{""m"":""""}"
"313","2019-04-13 09:58:49","4","6","7","22","10","{""m"":""""}"
"314","2019-04-13 09:59:32","4","6","7","1","10","{""m"":""""}"
"315","2019-04-13 09:59:32","4","6","7","1","10","{""m"":""""}"
"316","2019-04-13 10:13:41","4","6","6","60","4","[]"
"317","2019-04-13 10:13:58","4","6","7","60","4","{""m"":null}"
"318","2019-04-13 10:32:17","4","6","6","31","10","{""i"":""30""}"
"319","2019-04-13 10:33:14","4","6","6","32","10","{""i"":""20""}"
"320","2019-04-13 10:34:01","4","6","7","31","10","{""m"":""""}"
"321","2019-04-13 10:34:01","4","6","7","31","10","{""m"":""""}"
"322","2019-04-13 10:35:34","4","6","6","61","4","[]"
"323","2019-04-13 10:35:43","4","6","6","62","4","[]"
"324","2019-04-13 10:37:05","4","6","6","33","10","{""i"":""10""}"
"325","2019-04-13 10:37:53","4","6","6","63","4","[]"
"326","2019-04-13 10:39:04","4","6","6","34","10","{""i"":""10""}"
"327","2019-04-13 10:40:09","4","6","6","35","10","{""i"":""5""}"
"328","2019-04-13 10:42:05","4","6","6","36","10","{""i"":""5""}"
"329","2019-04-13 10:43:44","4","6","6","37","10","{""i"":""5""}"
"330","2019-04-13 10:44:27","4","6","5","35","10","{""n"":""CD4051""}"
"331","2019-04-13 10:45:32","4","6","6","38","10","{""i"":""10""}"
"332","2019-04-13 10:46:40","4","6","6","40","5","[]"
"333","2019-04-13 10:47:07","4","6","6","41","5","[]"
"334","2019-04-13 10:47:32","4","6","6","42","5","[]"
"335","2019-04-13 10:53:47","4","6","6","39","10","{""i"":""0""}"
"336","2019-04-13 10:53:56","4","6","7","39","10","{""m"":null}"
"337","2019-04-13 10:53:56","4","6","9","39","10","{""o"":0,""n"":5,""c"":""Part edited"",""p"":0}"
"338","2019-04-13 10:55:01","4","6","6","64","4","[]"
"339","2019-04-13 10:55:14","4","6","6","65","4","[]"
"340","2019-04-13 10:56:21","4","6","6","40","10","{""i"":""50""}"
"341","2019-04-13 10:57:18","4","6","6","41","10","{""i"":""50""}"
"342","2019-04-13 11:00:01","4","6","6","43","5","[]"
"343","2019-04-13 11:05:20","4","6","6","44","5","[]"
"344","2019-04-13 11:05:38","4","6","6","45","5","[]"
"345","2019-04-13 14:24:01","4","6","1","4","1","{""i"":""62.59.57.0""}"
"346","2019-04-13 14:25:37","4","6","6","42","10","{""i"":""10""}"
"347","2019-04-13 14:28:55","4","6","6","66","4","[]"
"348","2019-04-13 14:30:40","4","6","6","43","10","{""i"":""0""}"
"349","2019-04-13 14:33:09","4","6","6","44","10","{""i"":""5""}"
"350","2019-04-13 14:33:54","4","6","6","45","10","{""i"":""5""}"
"351","2019-04-13 14:34:17","4","6","6","46","10","{""i"":""5""}"
"352","2019-04-13 14:35:10","4","6","6","47","10","{""i"":""5""}"
"353","2019-04-13 14:35:36","4","6","6","48","10","{""i"":""5""}"
"354","2019-04-13 14:36:43","4","6","6","49","10","{""i"":""5""}"
"355","2019-04-13 14:37:07","4","6","6","50","10","{""i"":""5""}"
"356","2019-04-13 14:37:43","4","6","6","51","10","{""i"":""5""}"
"357","2019-04-13 15:18:31","4","6","1","4","1","{""i"":""62.59.57.0""}"
"358","2019-04-13 15:19:19","4","6","6","67","4","[]"
"359","2019-04-13 15:20:14","4","6","6","68","4","[]"
"360","2019-04-13 15:20:31","4","6","6","69","4","[]"
"361","2019-04-13 15:20:42","4","6","7","68","4","{""m"":null}"
"362","2019-04-13 15:22:22","4","6","6","52","10","{""i"":""0""}"
"363","2019-04-13 15:24:33","4","6","6","53","10","{""i"":""3""}"
"364","2019-04-13 15:26:39","4","6","6","54","10","{""i"":""2""}"
"365","2019-04-13 15:36:52","4","6","6","55","10","{""i"":""3""}"
"366","2019-04-13 15:37:13","4","6","6","56","10","{""i"":""3""}"
"367","2019-04-13 15:40:39","4","6","6","57","10","{""i"":""4""}"
"368","2019-04-13 15:41:34","4","6","7","19","10","{""m"":null}"
"369","2019-04-13 15:41:34","4","6","9","19","10","{""o"":0,""n"":4,""c"":""Part edited"",""p"":0}"
"370","2019-04-13 15:43:04","4","6","6","58","10","{""i"":""4""}"
"371","2019-04-13 15:46:35","4","6","6","59","10","{""i"":""3""}"
"372","2019-04-13 15:53:13","4","6","6","60","10","{""i"":""5""}"
"373","2019-04-13 15:55:38","4","6","6","61","10","{""i"":""3""}"
"374","2019-04-13 15:56:49","4","6","6","62","10","{""i"":""4""}"
"375","2019-04-13 15:58:41","4","6","6","63","10","{""i"":""10""}"
"376","2019-04-13 16:01:53","4","6","7","59","10","{""m"":""""}"
"377","2019-04-13 16:06:03","4","6","6","64","10","{""i"":""3""}"
